customer_id,name,age,nationality,occupation,account_opening_date,pep_status,sanctions_match,address_change_count
CUST003941,Tiffany Johnston,52,Sao Tome and Principe,Financial Analyst,2011-09-11,0,0,1
CUST003942,Phillip Ward,55,Brazil,Financial Analyst,2023-10-19,0,0,1
CUST003943,Stephanie Fisher,48,Benin,Researcher,2020-07-20,0,0,1
CUST003944,Patrick Reed,41,Nauru,IT Professional,2020-02-15,0,0,1
CUST003945,Sarah Berry,66,"Moldova, Republic of",Engineer,2019-12-12,0,0,1
CUST003946,Teresa Li,49,Haiti,Researcher,2023-02-26,0,0,0
CUST003947,Paula Caldwell,72,El Salvador,Retired,2018-11-08,0,0,0
CUST003948,Keith Johnson,75,Bangladesh,Manager,2023-09-16,0,0,3
CUST003949,Annette Knapp,20,Sierra Leone,Engineer,2014-03-18,0,0,0
CUST003950,Monica Atkinson,86,Tonga,Engineer,2023-04-25,1,0,0
CUST003951,Robert Cooper,27,Italy,IT Professional,2016-05-13,0,0,3
CUST003952,Danielle Griffin,42,Antigua and Barbuda,Financial Analyst,2019-12-25,0,0,5
CUST003953,Jimmy Ritter,85,Grenada,Unemployed,2018-04-21,0,0,2
CUST003954,Riley Clark,78,Mauritania,Government Employee,2016-03-09,0,0,0
CUST003955,Kimberly Morris,46,Faroe Islands,Retired,2014-01-14,0,0,0
CUST003956,Gregory Ochoa,36,South Africa,Sales Representative,2013-02-13,0,0,5
CUST003957,Shannon Cook,60,Guinea,Accountant,2015-07-19,0,0,3
CUST003958,Natalie Huff,83,Iraq,Accountant,2021-09-02,0,0,1
CUST003959,Ronald Garcia,78,Bermuda,Government Employee,2023-10-06,0,0,0
CUST003960,Margaret Edwards,60,"Taiwan, Province of China",Manager,2019-01-09,0,0,0
CUST003961,Cody Reyes III,42,"Virgin Islands, British",Financial Analyst,2016-02-04,0,0,0
CUST003962,Heather Shaffer,37,Saint Kitts and Nevis,Student,2013-06-26,0,0,2
CUST003963,Nicole Chung,65,Ireland,Sales Representative,2011-02-15,0,0,0
CUST003964,Brian Perkins,41,Cuba,Unemployed,2014-06-11,0,0,5
CUST003965,Melody Castro,28,Lithuania,Student,2020-06-19,0,0,0
CUST003966,Kimberly Sanders,72,Madagascar,IT Professional,2013-10-21,0,0,2
CUST003967,Christina Davis,45,Mauritius,Doctor,2011-04-15,0,0,0
CUST003968,Sherri Sullivan,86,Chile,Consultant,2012-01-31,0,0,1
CUST003969,Mike Patel,80,Equatorial Guinea,Financial Analyst,2016-08-08,0,0,0
CUST003970,Thomas Garcia,76,Jordan,Sales Representative,2016-09-22,0,0,2
CUST003971,Robin Clay,22,Honduras,Unemployed,2020-10-12,0,0,1
CUST003972,Kelly Miller,68,"Congo, The Democratic Republic of the",Government Employee,2018-08-25,0,0,0
CUST003973,Mrs. Amanda Kelley DDS,38,Uganda,Lawyer,2022-06-03,0,0,3
CUST003974,Johnny Whitaker,29,Estonia,Student,2018-01-20,0,0,1
CUST003975,Mrs. Courtney Wong,67,Niue,Manager,2023-11-01,0,0,4
CUST003976,Adam Sanchez,21,Tonga,Financial Analyst,2015-10-12,0,0,4
CUST003977,Logan Massey,59,Egypt,Manager,2023-05-03,0,0,4
CUST003978,Juan Carroll,55,Dominica,Sales Representative,2020-10-17,0,0,0
CUST003979,Ryan Carpenter,42,Iraq,IT Professional,2011-08-13,0,0,0
CUST003980,Stacy Werner,31,Netherlands,Engineer,2019-08-23,0,0,5
CUST003981,Michelle Holden,49,Bouvet Island,Lawyer,2019-06-26,0,0,1
CUST003982,Deborah Wood,28,Kyrgyzstan,Business Owner,2019-05-26,0,0,0
CUST003983,Taylor Flores,78,Viet Nam,Lawyer,2019-10-24,0,0,2
CUST003984,Tyler Taylor,35,Guadeloupe,Government Employee,2018-05-31,0,0,0
CUST003985,Victoria Wright,44,Lebanon,Manager,2015-04-07,0,0,2
CUST003986,Betty Pollard,72,Macao,Doctor,2012-12-08,0,0,3
CUST003987,Katie Alvarez,71,Slovakia,Researcher,2023-12-31,0,0,2
CUST003988,Robert Munoz,38,Cabo Verde,IT Professional,2024-04-01,0,0,0
CUST003989,Michelle Newman,61,Grenada,Consultant,2013-10-25,0,0,1
CUST003990,Victoria Marshall,22,Brazil,Student,2021-06-25,0,0,1
CUST003991,Amy Montgomery,58,Saint Vincent and the Grenadines,Student,2020-07-25,0,0,1
CUST003992,Jeffrey Benton Jr.,76,Georgia,Doctor,2010-12-19,0,0,0
CUST003993,Kristin Brown,71,Switzerland,Teacher,2024-04-04,1,0,1
CUST003994,Sean Hernandez,39,Saint Pierre and Miquelon,Unemployed,2019-06-06,0,0,1
CUST003995,Ana Higgins,82,Italy,Consultant,2018-10-15,0,0,1
CUST003996,Theresa Luna,81,Saint Vincent and the Grenadines,IT Professional,2010-10-21,0,0,3
CUST003997,Katherine Padilla,88,Lebanon,IT Professional,2017-08-06,0,0,1
CUST003998,Victoria Lewis,21,Martinique,Researcher,2018-04-10,0,0,0
CUST003999,Joshua Leonard,82,"Virgin Islands, British",Sales Representative,2014-12-11,0,0,2
CUST004000,Kelly Liu,32,Macao,Government Employee,2016-01-02,0,0,2
CUST004001,Brianna Ryan,39,Northern Mariana Islands,Manager,2016-08-17,0,0,1
CUST004002,Emily Smith,64,British Indian Ocean Territory,Accountant,2014-02-25,0,0,2
CUST004003,Michelle Howard,63,Lao People's Democratic Republic,Retired,2018-10-18,0,0,0
CUST004004,William Austin,31,Jamaica,Doctor,2019-07-22,0,0,1
CUST004005,Monica Oconnor,67,Dominican Republic,Doctor,2013-12-24,0,0,4
CUST004006,Kyle Blake,37,"Korea, Republic of",Lawyer,2017-09-02,0,0,4
CUST004007,Christopher Banks,67,Tokelau,Sales Representative,2012-10-08,0,0,1
CUST004008,Bryan Davis DVM,50,Jersey,Sales Representative,2010-06-18,0,0,2
CUST004009,Tiffany Hughes,76,Benin,IT Professional,2015-07-17,0,0,3
CUST004010,Michael Taylor,60,Austria,Accountant,2011-05-04,0,0,4
CUST004011,Brendan Kelly,29,North Macedonia,Retired,2022-02-25,0,0,1
CUST004012,Sherry Porter,57,Suriname,Unemployed,2024-04-13,0,0,1
CUST004013,James Perez,37,Belgium,Sales Representative,2012-12-22,0,0,1
CUST004014,Miss Gina Walton,55,Cambodia,IT Professional,2016-01-21,0,0,0
CUST004015,Alicia Obrien,20,Zambia,Financial Analyst,2011-11-09,0,0,1
CUST004016,Mrs. Jacqueline Jackson,45,Macao,Engineer,2011-02-17,0,0,2
CUST004017,Kendra Smith,73,Niue,Manager,2010-10-15,0,0,3
CUST004018,Alexander Stein,30,Botswana,Researcher,2018-02-09,0,0,3
CUST004019,Shannon Sosa,83,Puerto Rico,Unemployed,2017-10-02,0,0,0
CUST004020,Marc White,54,Guatemala,Government Employee,2022-01-09,0,0,1
CUST004021,Gregory Wiggins,66,India,Engineer,2013-08-23,0,0,0
CUST004022,Linda Berry,83,Croatia,Researcher,2023-01-07,0,0,0
CUST004023,Michelle Hobbs,53,Greece,Teacher,2016-11-27,0,0,4
CUST004024,Charles Fuentes,71,Mayotte,Government Employee,2018-04-01,0,0,1
CUST004025,Andrew Medina,43,China,Unemployed,2017-02-26,0,0,2
CUST004026,Teresa Aguirre,89,Réunion,Manager,2018-03-28,0,0,0
CUST004027,Eddie Bailey,57,France,Financial Analyst,2018-08-04,0,0,1
CUST004028,Joseph Mccullough,60,South Africa,Consultant,2017-09-30,0,0,2
CUST004029,Mr. Zachary Mora DVM,39,North Macedonia,Business Owner,2020-03-22,0,0,0
CUST004030,Kimberly Price,37,Gabon,Manager,2021-01-31,0,0,1
CUST004031,Bruce Spencer,25,Finland,Unemployed,2012-11-05,0,0,0
CUST004032,Jacob Allen,46,Netherlands,Manager,2019-01-22,0,0,2
CUST004033,Chelsea Powell,57,Nauru,Accountant,2023-03-05,0,0,5
CUST004034,Thomas Morse,47,Peru,Consultant,2010-12-28,0,0,3
CUST004035,Susan Zimmerman,72,"Moldova, Republic of",Engineer,2015-05-21,0,0,5
CUST004036,Annette Meyer,33,Guyana,Retired,2017-04-12,0,0,3
CUST004037,Erica Rose,63,Equatorial Guinea,Lawyer,2021-04-23,0,0,3
CUST004038,Kim Long,79,Indonesia,IT Professional,2023-11-17,0,0,1
CUST004039,Christina Flores,24,Mali,Accountant,2013-04-17,0,0,1
CUST004040,Craig Raymond,62,Sao Tome and Principe,Manager,2017-10-26,0,0,1
CUST004041,Jeffrey Miller,76,Tonga,Lawyer,2018-08-18,0,0,3
CUST004042,Brian Hoffman,73,Albania,IT Professional,2015-01-23,0,0,0
CUST004043,Elizabeth Gay,65,Saint Kitts and Nevis,Government Employee,2015-05-17,0,0,0
CUST004044,Patricia Hale,44,Uzbekistan,Consultant,2015-09-28,0,0,4
CUST004045,Amanda Arroyo,70,New Zealand,Government Employee,2023-08-28,0,0,0
CUST004046,Kevin Mccullough,90,Japan,Researcher,2011-05-16,0,0,5
CUST004047,Margaret Stevenson,52,Norfolk Island,Student,2011-08-14,0,0,2
CUST004048,Amber Turner,68,Tunisia,Lawyer,2020-03-10,0,0,1
CUST004049,Victor Williams,54,"Tanzania, United Republic of",Doctor,2016-10-01,0,0,2
CUST004050,Shelly Rodgers,74,Zambia,Accountant,2019-06-18,0,0,3
CUST004051,Cassandra Wood,25,"Korea, Democratic People's Republic of",Financial Analyst,2012-06-16,1,0,0
CUST004052,Susan Garcia,37,Zimbabwe,Accountant,2013-10-11,0,0,2
CUST004053,Stephanie Joseph,70,Dominica,Unemployed,2016-05-29,0,0,3
CUST004054,Dalton Clark,29,"Saint Helena, Ascension and Tristan da Cunha",Doctor,2013-01-26,0,0,0
CUST004055,Alexis Weeks,66,Slovenia,IT Professional,2017-09-18,0,0,0
CUST004056,Michael Glass,34,Marshall Islands,Student,2020-08-20,0,0,0
CUST004057,David Cervantes,81,Macao,Sales Representative,2011-12-05,0,0,0
CUST004058,Victoria Benitez,59,Equatorial Guinea,Sales Representative,2020-05-21,0,0,0
CUST004059,Jacqueline Monroe,46,Guyana,Researcher,2017-11-10,0,0,2
CUST004060,Charles Sanchez,36,Lebanon,Sales Representative,2022-04-05,0,0,1
CUST004061,Sonia Henderson,28,Greece,Sales Representative,2013-11-21,0,0,3
CUST004062,Sharon Sims,67,Wallis and Futuna,Engineer,2021-07-30,0,0,0
CUST004063,Shawn Doyle,88,Guadeloupe,Doctor,2018-08-25,0,0,1
CUST004064,Michael Perry,75,Mayotte,Government Employee,2011-11-29,0,0,2
CUST004065,Donald Santana,51,United States,Financial Analyst,2020-05-05,0,0,3
CUST004066,Katherine Greene,37,Morocco,Student,2016-12-02,0,0,1
CUST004067,Jennifer Dominguez,67,Paraguay,Government Employee,2022-06-12,0,0,1
CUST004068,Matthew Walker,27,Kiribati,Manager,2019-06-19,0,0,3
CUST004069,Ashley Barrera,49,France,Teacher,2016-06-24,0,0,1
CUST004070,Clifford Murphy DVM,69,Samoa,IT Professional,2019-06-10,0,0,0
CUST004071,Michael Arias,32,Greenland,Accountant,2017-07-24,0,0,1
CUST004072,Joshua Mitchell,20,Spain,Lawyer,2015-01-07,0,0,2
CUST004073,Ashley Wilson,54,Myanmar,Sales Representative,2017-01-06,0,0,0
CUST004074,Stacey Clements,57,Lithuania,Researcher,2016-02-11,0,0,1
CUST004075,Kathleen Martinez,89,Bangladesh,Lawyer,2018-08-09,0,0,1
CUST004076,Julie Rodriguez MD,57,Saint Martin (French part),Teacher,2011-04-26,0,0,4
CUST004077,Cathy Farmer,73,Cyprus,Accountant,2017-11-08,0,0,0
CUST004078,Dana Gilbert,40,Qatar,Business Owner,2014-01-17,1,0,0
CUST004079,Charles Harper,28,Tokelau,Financial Analyst,2021-10-22,0,0,1
CUST004080,Timothy Wang,81,Suriname,Researcher,2013-11-23,0,0,1
CUST004081,Daniel Stewart,25,"Korea, Democratic People's Republic of",Government Employee,2023-03-31,0,0,2
CUST004082,Tiffany Peterson,73,Cameroon,Retired,2011-05-12,0,0,2
CUST004083,Tammy Bell,77,Burkina Faso,Student,2011-06-08,0,0,2
CUST004084,Mathew Myers,27,Saudi Arabia,Engineer,2010-07-12,0,0,3
CUST004085,Edgar Brown,56,United Arab Emirates,Unemployed,2022-11-07,0,0,4
CUST004086,Cory Barrett,45,"Korea, Republic of",IT Professional,2013-11-09,0,0,1
CUST004087,Seth Jones,66,Benin,Researcher,2020-02-01,0,0,5
CUST004088,Joseph Hawkins,53,Papua New Guinea,Lawyer,2013-03-23,0,0,0
CUST004089,Victor Brown,30,"Micronesia, Federated States of",Sales Representative,2021-10-05,0,0,2
CUST004090,Jennifer Ferguson,53,Central African Republic,Doctor,2015-11-21,0,0,1
CUST004091,Carolyn Cantu,43,Bouvet Island,Lawyer,2012-07-25,0,0,3
CUST004092,Charles Garcia,21,Palau,Accountant,2017-10-03,0,0,1
CUST004093,James Hart,81,Niger,Business Owner,2015-03-08,0,0,2
CUST004094,Patricia Wilson,55,Falkland Islands (Malvinas),Researcher,2023-03-28,0,0,4
CUST004095,Mark Elliott,39,Kenya,Student,2021-01-24,0,0,2
CUST004096,Matthew Bartlett,19,Isle of Man,Doctor,2021-05-14,0,0,2
CUST004097,Maria Campbell,48,New Caledonia,Retired,2019-12-16,0,0,0
CUST004098,Joanna Adkins,28,Bermuda,Accountant,2016-10-05,0,0,0
CUST004099,Lisa Reed,63,"Korea, Republic of",Business Owner,2015-04-09,0,0,5
CUST004100,Jordan Calhoun MD,79,Cuba,Unemployed,2011-09-05,0,0,2
CUST004101,Heather Thomas,86,Oman,Doctor,2014-03-09,0,0,1
CUST004102,Carrie Coffey,81,Barbados,Retired,2021-03-27,0,0,1
CUST004103,Dr. Isabel Smith PhD,27,Viet Nam,Lawyer,2017-05-09,0,0,0
CUST004104,Joe Page,57,Solomon Islands,Accountant,2020-05-27,0,0,1
CUST004105,Crystal Morales,41,Saint Kitts and Nevis,Government Employee,2022-08-20,0,0,1
CUST004106,Heather Mcmahon,61,Jamaica,Financial Analyst,2013-07-06,0,0,0
CUST004107,Jason Quinn,77,Yemen,Financial Analyst,2016-12-27,0,0,0
CUST004108,James Cox,79,Dominica,Consultant,2020-06-25,0,0,1
CUST004109,James Cummings,34,Bangladesh,Manager,2017-06-02,0,0,1
CUST004110,Daniel Lee,82,Cameroon,Consultant,2023-02-23,0,0,0
CUST004111,Shane Hopkins,74,Christmas Island,Retired,2024-05-05,0,0,1
CUST004112,Stephanie Kelley,72,Latvia,Business Owner,2014-04-23,0,0,4
CUST004113,Jennifer Schneider,70,Kenya,Manager,2018-04-25,0,0,1
CUST004114,Charles Rodriguez,73,Chad,Manager,2019-10-02,0,0,3
CUST004115,Elizabeth Wall,26,Romania,Researcher,2020-08-31,0,0,4
CUST004116,Loretta Williams,39,Sri Lanka,Engineer,2011-07-11,0,0,0
CUST004117,Juan Moore,30,Niue,Business Owner,2020-11-23,0,0,0
CUST004118,Joseph White,65,Eswatini,Manager,2013-06-20,0,0,1
CUST004119,Michael Cruz,35,Niger,Lawyer,2022-06-22,0,0,1
CUST004120,Denise Reese,57,Jamaica,Unemployed,2021-07-18,0,0,1
CUST004121,Brittney Morales,34,China,Accountant,2010-09-01,0,0,1
CUST004122,Christina Jenkins,32,Libya,Accountant,2014-09-21,0,0,2
CUST004123,Sean Anderson,32,"Iran, Islamic Republic of",Consultant,2014-10-26,0,0,0
CUST004124,Emily Fitzpatrick,80,Malaysia,Lawyer,2015-05-27,0,0,4
CUST004125,Nancy Liu,56,Azerbaijan,Engineer,2014-10-29,0,0,0
CUST004126,Rachel Miller,30,Czechia,Student,2013-09-28,0,0,4
CUST004127,Scott Brown,49,Morocco,Researcher,2015-11-07,0,0,0
CUST004128,Emily Winters,26,Honduras,Financial Analyst,2024-05-05,0,0,0
CUST004129,Chris Lewis,57,Gibraltar,Engineer,2023-08-08,0,0,0
CUST004130,Heidi Blankenship,37,Mali,Accountant,2012-06-23,0,0,5
CUST004131,Sandra Alvarez,90,Côte d'Ivoire,IT Professional,2019-12-23,0,0,0
CUST004132,Donna Garcia,80,"Iran, Islamic Republic of",Researcher,2016-01-30,0,0,2
CUST004133,Stephanie Hernandez,61,Thailand,Student,2024-02-18,0,0,3
CUST004134,Joseph Montgomery,55,Qatar,Engineer,2017-03-22,0,0,2
CUST004135,Juan Harrison,77,Dominica,Manager,2012-07-15,0,0,1
CUST004136,Miss Stephanie Cherry,88,Czechia,Government Employee,2020-03-04,0,0,4
CUST004137,Bridget Wallace,65,Philippines,Student,2024-01-18,0,0,3
CUST004138,Brandy James,35,Tuvalu,Government Employee,2024-05-10,0,0,1
CUST004139,Christopher Smith,33,Rwanda,Accountant,2018-11-13,0,0,1
CUST004140,Sabrina Galvan,72,Syrian Arab Republic,Researcher,2019-05-17,0,0,4
CUST004141,Catherine Shannon,56,Namibia,Lawyer,2016-09-22,0,0,5
CUST004142,Theresa Knight,85,Morocco,Sales Representative,2017-06-13,0,0,1
CUST004143,Victoria Tanner,76,American Samoa,Government Employee,2021-07-22,0,0,3
CUST004144,Chad Evans,79,Hungary,Researcher,2022-02-22,0,0,1
CUST004145,Chase Haney,30,Spain,Consultant,2015-11-05,0,0,1
CUST004146,Maureen Nixon,23,"Korea, Republic of",Manager,2013-02-27,0,0,0
CUST004147,Michael Rush,77,United States Minor Outlying Islands,Manager,2011-03-31,0,0,0
CUST004148,Larry Lloyd,31,Russian Federation,Sales Representative,2017-08-01,0,0,2
CUST004149,Steven Butler,71,Pitcairn,Unemployed,2020-09-13,0,0,1
CUST004150,Samuel Lee,21,Barbados,Retired,2022-12-26,0,0,0
CUST004151,Joseph Moon,56,Tuvalu,Consultant,2023-06-04,0,0,1
CUST004152,Taylor Williams II,89,Haiti,Financial Analyst,2017-10-05,0,0,1
CUST004153,Jerry Hamilton,42,North Macedonia,Unemployed,2017-12-04,0,0,5
CUST004154,Paul Wolf,49,Ukraine,Government Employee,2014-03-23,0,0,3
CUST004155,Bobby Arnold,76,Isle of Man,Government Employee,2012-10-11,0,0,1
CUST004156,William Weber,80,"Korea, Democratic People's Republic of",Financial Analyst,2011-01-27,0,0,4
CUST004157,Alicia James,55,Saint Pierre and Miquelon,IT Professional,2012-09-10,0,0,1
CUST004158,Jamie Johnson,70,Sint Maarten (Dutch part),Teacher,2016-11-14,0,0,2
CUST004159,Melissa Rogers,84,Canada,Government Employee,2014-09-21,0,0,4
CUST004160,Sarah Mueller,45,Belgium,Unemployed,2021-06-12,0,0,1
CUST004161,Gordon Hahn,20,Egypt,Doctor,2016-10-05,0,0,2
CUST004162,Kristen Burns,39,Guernsey,Business Owner,2013-06-15,0,0,0
CUST004163,Thomas Sellers,55,Puerto Rico,Engineer,2016-05-23,0,0,0
CUST004164,Melvin Flores,89,Vanuatu,Teacher,2020-03-22,0,0,1
CUST004165,Ashley Cochran,89,Dominican Republic,Engineer,2020-10-01,0,0,5
CUST004166,Ashley Jones,79,Ghana,Researcher,2015-05-27,0,0,1
CUST004167,Christian Solis,74,"Congo, The Democratic Republic of the",Teacher,2024-01-08,0,0,4
CUST004168,Sharon Smith,23,Albania,Unemployed,2019-04-29,0,0,4
CUST004169,Robert Berg,49,Austria,Researcher,2019-06-02,0,0,0
CUST004170,Brooke Sims,27,Sierra Leone,Student,2021-07-04,0,0,1
CUST004171,Julia Marks,20,"Virgin Islands, British",Lawyer,2019-09-17,0,0,2
CUST004172,Ashley Martinez,76,Mali,Government Employee,2023-12-16,0,0,1
CUST004173,Christina Reese,66,Poland,Unemployed,2011-03-23,0,0,0
CUST004174,Brandon Bean,76,Peru,Financial Analyst,2013-02-17,0,0,5
CUST004175,Rickey Hall,48,New Zealand,Government Employee,2020-08-28,0,0,2
CUST004176,Bobby Flores,86,Central African Republic,Business Owner,2021-09-08,0,0,1
CUST004177,Karen Gonzalez,79,Philippines,Business Owner,2016-03-23,0,0,2
CUST004178,Lisa Lopez MD,69,Jamaica,Researcher,2023-08-11,0,0,0
CUST004179,Sharon Brown,58,"Moldova, Republic of",Engineer,2016-01-13,0,0,1
CUST004180,Aaron Thompson,48,Holy See (Vatican City State),Sales Representative,2018-09-17,0,0,4
CUST004181,Charles Weaver,39,Morocco,Researcher,2012-06-15,0,0,3
CUST004182,Melissa Warner,21,Estonia,Student,2010-06-22,0,0,1
CUST004183,Cody Morris,30,Iceland,Retired,2023-05-11,0,0,1
CUST004184,Carla Reid DDS,62,Curaçao,Unemployed,2011-02-16,0,0,2
CUST004185,Katie Mitchell,59,Saint Lucia,Business Owner,2023-05-17,0,0,1
CUST004186,Roger Moss,66,Cook Islands,Doctor,2022-01-09,0,0,0
CUST004187,Mary Donaldson,37,Nigeria,Financial Analyst,2024-01-03,0,0,1
CUST004188,Paul Brown,71,"Bonaire, Sint Eustatius and Saba",Government Employee,2023-05-14,0,0,2
CUST004189,Gregory Quinn,53,Bouvet Island,Researcher,2021-11-07,0,0,0
CUST004190,Sabrina Miller,18,Japan,Engineer,2015-02-06,0,0,0
CUST004191,Michelle Smith,32,Bulgaria,Manager,2014-06-26,0,0,0
CUST004192,Anita Chapman,34,Curaçao,Financial Analyst,2015-12-02,0,0,1
CUST004193,Heather Becker,41,Bahrain,Doctor,2021-09-04,0,0,1
CUST004194,Andrea Baker,75,Latvia,Accountant,2012-03-04,0,0,0
CUST004195,Joanne Harmon,89,Liberia,Engineer,2018-10-12,0,0,0
CUST004196,Mr. Phillip Edwards,40,Uruguay,Unemployed,2013-10-22,0,0,3
CUST004197,Mrs. Laurie Williams MD,63,Slovakia,Engineer,2021-01-05,0,0,0
CUST004198,Joel Mclean,89,Guatemala,Manager,2019-11-03,0,0,1
CUST004199,Valerie Ford,25,French Guiana,Student,2024-03-28,0,0,4
CUST004200,Jodi Thomas,76,Estonia,Manager,2017-09-11,0,0,2
CUST004201,Jennifer Johnson,76,Trinidad and Tobago,Consultant,2015-01-04,0,0,2
CUST004202,Eugene Fritz,30,Solomon Islands,Business Owner,2022-03-08,0,0,1
CUST004203,Jennifer Smith,56,Saint Kitts and Nevis,Lawyer,2012-10-11,0,0,0
CUST004204,Mary Thompson,45,Bulgaria,Engineer,2018-05-24,0,0,2
CUST004205,Catherine Davis,78,American Samoa,Accountant,2010-06-25,0,0,2
CUST004206,Chris Rogers,33,Finland,Sales Representative,2010-11-12,0,0,0
CUST004207,James Torres,19,Antarctica,IT Professional,2021-05-16,0,0,1
CUST004208,Kirsten Perez,34,Brunei Darussalam,Engineer,2015-01-20,0,0,4
CUST004209,Dr. Jeffrey Valentine,47,Rwanda,Manager,2022-02-04,0,0,0
CUST004210,Wayne Brown,30,South Georgia and the South Sandwich Islands,Teacher,2012-12-22,0,0,1
CUST004211,Andrea Morris,30,Tuvalu,Engineer,2010-08-05,0,0,1
CUST004212,Dylan Young,60,Tajikistan,Engineer,2021-10-22,0,0,3
CUST004213,Regina Butler,38,"Palestine, State of",Researcher,2018-02-09,0,0,3
CUST004214,Eric Moore,72,Madagascar,IT Professional,2021-11-22,0,0,2
CUST004215,Melinda Patterson,57,Bangladesh,Consultant,2022-01-24,0,0,1
CUST004216,Carl Campbell,32,Ghana,Accountant,2013-04-14,0,0,0
CUST004217,Renee Shields,90,Uruguay,Consultant,2019-12-29,0,0,1
CUST004218,Wesley Brown,69,"Taiwan, Province of China",Accountant,2010-10-16,0,0,2
CUST004219,Jason Clark,70,Netherlands,Engineer,2019-12-20,0,0,2
CUST004220,David Wiggins,69,Guinea-Bissau,IT Professional,2018-07-20,0,0,4
CUST004221,Thomas Kaufman,47,United Kingdom,IT Professional,2012-09-18,0,0,1
CUST004222,Kristen Ray,50,Hong Kong,Teacher,2019-12-04,1,0,2
CUST004223,Cory Martinez,74,"Moldova, Republic of",Lawyer,2016-06-02,0,0,1
CUST004224,Mark Maddox,69,Barbados,Retired,2015-04-05,0,0,0
CUST004225,Kevin Young,26,Solomon Islands,Teacher,2017-10-28,0,0,1
CUST004226,Katherine Harrison,71,Falkland Islands (Malvinas),Teacher,2020-11-07,0,0,1
CUST004227,Jorge Davis,18,Mayotte,Teacher,2023-07-26,0,0,4
CUST004228,Loretta Miller,61,Tokelau,Government Employee,2012-02-26,0,0,1
CUST004229,Lance Macdonald DVM,26,Libya,Lawyer,2013-04-25,0,0,5
CUST004230,Jerry Waters,49,Russian Federation,Student,2019-10-16,0,0,1
CUST004231,Desiree Thomas,32,Madagascar,Student,2013-09-01,0,0,0
CUST004232,Amy Wright,29,Bermuda,Teacher,2017-01-12,0,0,0
CUST004233,Erin Summers,74,Liechtenstein,Retired,2019-03-10,0,0,0
CUST004234,Mr. Don Flores,25,Indonesia,Consultant,2024-05-21,0,0,1
CUST004235,Miss Kimberly Holloway,89,Australia,Manager,2024-02-29,0,0,0
CUST004236,Tina Harper,44,Cayman Islands,Doctor,2022-06-14,0,0,1
CUST004237,Nicholas Moss,79,Falkland Islands (Malvinas),Student,2021-12-21,0,0,5
CUST004238,Robert Campbell,29,Barbados,Sales Representative,2011-07-28,0,0,2
CUST004239,Jenny Cardenas,82,Indonesia,Accountant,2013-05-14,0,0,2
CUST004240,Dean Thomas,59,South Georgia and the South Sandwich Islands,IT Professional,2021-02-07,0,0,0
CUST004241,Matthew Farmer,79,Falkland Islands (Malvinas),Lawyer,2022-06-06,0,0,1
CUST004242,John Browning,28,Belarus,Unemployed,2012-12-21,0,0,0
CUST004243,Mario Peters,60,Senegal,Researcher,2022-10-07,0,0,3
CUST004244,Olivia Rodriguez,34,Austria,Lawyer,2022-03-06,0,0,0
CUST004245,Donald Mccarthy,49,Netherlands,Doctor,2018-09-16,0,0,1
CUST004246,Christopher Anderson,57,Faroe Islands,Student,2019-04-07,0,0,1
CUST004247,Becky Parrish,40,Bouvet Island,Retired,2014-03-16,0,0,1
CUST004248,Jackie Stewart,73,Georgia,Retired,2017-10-22,0,0,3
CUST004249,Krista Fuller,23,Montenegro,Accountant,2018-07-11,0,0,0
CUST004250,Jennifer Nguyen,67,Oman,Teacher,2014-01-13,0,0,1
CUST004251,Amanda Campbell,54,Kuwait,Manager,2023-04-29,0,0,2
CUST004252,Laura Ware,81,Belgium,Researcher,2022-03-18,0,0,1
CUST004253,Mitchell Anderson,71,Solomon Islands,Student,2020-07-12,0,0,1
CUST004254,Barry Hernandez,89,Hungary,Retired,2023-07-25,0,0,0
CUST004255,Teresa Young,66,Macao,Researcher,2017-12-06,0,0,2
CUST004256,Valerie Morgan,28,Faroe Islands,Doctor,2016-05-15,0,0,5
CUST004257,Paul Vasquez,66,"Taiwan, Province of China",Unemployed,2017-06-08,0,0,2
CUST004258,Kelly May,38,Senegal,Accountant,2014-11-23,0,0,3
CUST004259,Christopher Carson,83,Cocos (Keeling) Islands,Engineer,2021-11-06,0,0,1
CUST004260,Joan Wilson,80,Somalia,Accountant,2022-04-26,0,1,0
CUST004261,Debbie Allen,45,Turks and Caicos Islands,Researcher,2023-06-03,0,0,0
CUST004262,Kristin Williams,34,Svalbard and Jan Mayen,Government Employee,2024-03-25,0,0,2
CUST004263,Courtney Williams,23,Djibouti,Retired,2021-05-06,0,0,1
CUST004264,David Hernandez,36,Bahamas,Engineer,2020-08-16,0,0,2
CUST004265,Kathryn Morris,73,Estonia,Unemployed,2017-01-28,0,0,2
CUST004266,Meagan Smith,45,Zimbabwe,IT Professional,2016-06-06,0,0,5
CUST004267,Katherine Caldwell,83,Indonesia,Sales Representative,2014-08-19,0,0,1
CUST004268,Krista Williams,55,Sweden,Business Owner,2010-07-03,0,0,1
CUST004269,Christine Aguilar,54,Spain,Accountant,2018-06-07,0,0,0
CUST004270,Michael Perkins,85,Ireland,Doctor,2022-05-13,0,0,1
CUST004271,Steven Martin,66,Malawi,Doctor,2016-02-03,0,0,3
CUST004272,Joshua Herman,60,Ireland,Unemployed,2016-10-05,0,0,0
